brand,category_code,event_type
nexttool,construction.tools.drill,view
nexttool,construction.tools.welding,cart
nexttool,construction.tools.welding,view
nici,kids.toys,cart
nici,kids.toys,view
niio,kids.skates,cart
niio,kids.skates,purchase
niio,kids.skates,view
nik,furniture.living_room.chair,cart
nik,furniture.living_room.chair,view
nik,furniture.living_room.sofa,cart
nik,furniture.living_room.sofa,purchase
nik,furniture.living_room.sofa,view
nika,appliances.ironing_board,cart
nika,appliances.ironing_board,purchase
nika,appliances.ironing_board,view
nika,furniture.kitchen.chair,cart
nika,furniture.kitchen.chair,purchase
nika,furniture.kitchen.chair,view
nike,accessories.bag,cart
nike,accessories.bag,purchase
nike,accessories.bag,view
nike,apparel.costume,cart
nike,apparel.costume,purchase
nike,apparel.costume,view
nike,apparel.shoes,cart
nike,apparel.shoes,purchase
nike,apparel.shoes,view
nike,apparel.shoes.keds,cart
nike,apparel.shoes.keds,purchase
nike,apparel.shoes.keds,view
nike,apparel.shoes.sandals,cart
nike,apparel.shoes.sandals,view
nike,apparel.shoes.step_ins,cart
nike,apparel.shoes.step_ins,purchase
nike,apparel.shoes.step_ins,view
nike,apparel.trousers,cart
nike,apparel.trousers,purchase
nike,apparel.trousers,view
nike,apparel.tshirt,cart
nike,apparel.tshirt,purchase
nike,apparel.tshirt,view
nikon,electronics.camera.photo,cart
nikon,electronics.camera.photo,purchase
nikon,electronics.camera.photo,view
ninebot,kids.skates,cart
ninebot,kids.skates,purchase
ninebot,kids.skates,view
nitecore,sport.bicycle,cart
nitecore,sport.bicycle,view
nizegorodskaaigruska,kids.toys,cart
nizegorodskaaigruska,kids.toys,view
nobby,electronics.audio.headphone,view
nobby,electronics.telephone,cart
nobby,electronics.telephone,purchase
nobby,electronics.telephone,view
noctua,computers.components.cooler,view
nodor,appliances.kitchen.hob,view
nodor,appliances.kitchen.hood,view
nodor,appliances.kitchen.microwave,view
nodor,appliances.kitchen.oven,view
nokia,electronics.audio.headphone,cart
nokia,electronics.audio.headphone,purchase
nokia,electronics.audio.headphone,view
nokia,electronics.smartphone,cart
nokia,electronics.smartphone,purchase
nokia,electronics.smartphone,view
nokia,electronics.telephone,cart
nokia,electronics.telephone,purchase
nokia,electronics.telephone,view
nomi,electronics.tablet,cart
nomi,electronics.tablet,view
noopies,apparel.jumper,view
noordi,kids.carriage,view
noppies,apparel.dress,cart
noppies,apparel.dress,view
noppies,apparel.jeans,cart
noppies,apparel.jeans,purchase
noppies,apparel.jeans,view
noppies,apparel.shirt,view
noppies,apparel.shorts,view
noppies,apparel.tshirt,view
noppies,apparel.underwear,cart
noppies,apparel.underwear,purchase
noppies,apparel.underwear,view
nord,appliances.environment.vacuum,cart
nord,appliances.environment.vacuum,purchase
nord,appliances.environment.vacuum,view
nordica,sport.ski,view
nordictrack,sport.trainer,view
norfin,accessories.bag,view
norman,electronics.audio.acoustic,view
normann,appliances.environment.air_heater,cart
normann,appliances.environment.air_heater,view
novabright,auto.accessories.compressor,view
novatrack,sport.bicycle,cart
novatrack,sport.bicycle,view
now,appliances.kitchen.toster,cart
now,appliances.kitchen.toster,purchase
now,appliances.kitchen.toster,view
nowodvorski,construction.tools.light,view
nowystyl,computers.desktop,view
nubia,electronics.smartphone,cart
nubia,electronics.smartphone,purchase
nubia,electronics.smartphone,view
nuforce,electronics.audio.headphone,view
numark,electronics.audio.headphone,view
nuna,furniture.bedroom.bed,cart
nuna,furniture.bedroom.bed,purchase
nuna,furniture.bedroom.bed,view
nuna,furniture.kitchen.chair,cart
nuna,furniture.kitchen.chair,view
nuna,kids.carriage,view
nuna,kids.swing,cart
nuna,kids.swing,purchase
nuna,kids.swing,view
nuna,kids.toys,view
nutrex,appliances.kitchen.toster,view
nutribullet,appliances.kitchen.blender,cart
nutribullet,appliances.kitchen.blender,purchase
nutribullet,appliances.kitchen.blender,view
nvp,stationery.cartrige,view
nvprint,stationery.cartrige,view
nzxt,computers.components.cooler,cart
nzxt,computers.components.cooler,purchase
nzxt,computers.components.cooler,view
nzxt,computers.components.power_supply,view
oase,construction.tools.pump,cart
oase,construction.tools.pump,view
oasis,appliances.environment.air_conditioner,cart
oasis,appliances.environment.air_conditioner,purchase
oasis,appliances.environment.air_conditioner,view
oasis,appliances.environment.air_heater,cart
oasis,appliances.environment.air_heater,purchase
oasis,appliances.environment.air_heater,view
oasis,appliances.environment.water_heater,cart
oasis,appliances.environment.water_heater,purchase
oasis,appliances.environment.water_heater,view
oasis,appliances.kitchen.hob,cart
oasis,appliances.kitchen.hob,purchase
oasis,appliances.kitchen.hob,view
oasis,appliances.kitchen.hood,cart
oasis,appliances.kitchen.hood,purchase
oasis,appliances.kitchen.hood,view
oasis,appliances.kitchen.oven,cart
oasis,appliances.kitchen.oven,view
oasis,construction.tools.drill,cart
oasis,construction.tools.drill,view
oasis,construction.tools.saw,cart
oasis,construction.tools.saw,purchase
oasis,construction.tools.saw,view
obi,appliances.kitchen.grill,cart
obi,appliances.kitchen.grill,purchase
obi,appliances.kitchen.grill,view
obi,furniture.living_room.cabinet,view
obi,kids.swing,view
obsessive,apparel.underwear,cart
obsessive,apparel.underwear,purchase
obsessive,apparel.underwear,view
ocz,computers.components.hdd,cart
ocz,computers.components.hdd,purchase
ocz,computers.components.hdd,view
okuma,accessories.bag,view
ol-tex,furniture.bedroom.blanket,cart
ol-tex,furniture.bedroom.blanket,view
ol-tex,furniture.bedroom.pillow,cart
ol-tex,furniture.bedroom.pillow,view
oley,kids.carriage,cart
oley,kids.carriage,purchase
oley,kids.carriage,view
oliviabambino,apparel.shoes,view
olmeko,furniture.bedroom.bed,cart
olmeko,furniture.bedroom.bed,purchase
olmeko,furniture.bedroom.bed,view
olmio,electronics.audio.headphone,cart
olmio,electronics.audio.headphone,purchase
olmio,electronics.audio.headphone,view
olmio,electronics.telephone,cart
olmio,electronics.telephone,purchase
olmio,electronics.telephone,view
olsa,kids.swing,cart
olsa,kids.swing,purchase
olsa,kids.swing,view
olto,appliances.kitchen.meat_grinder,cart
olto,appliances.kitchen.meat_grinder,purchase
olto,appliances.kitchen.meat_grinder,view
olto,electronics.audio.headphone,cart
olto,electronics.audio.headphone,purchase
olto,electronics.audio.headphone,view
olto,electronics.video.tv,cart
olto,electronics.video.tv,purchase
olto,electronics.video.tv,view
olympus,electronics.audio.microphone,cart
olympus,electronics.audio.microphone,view
olympus,electronics.camera.photo,view
omero,apparel.dress,cart
omero,apparel.dress,purchase
omero,apparel.dress,view
omero,apparel.jumper,cart
omero,apparel.jumper,view
omero,apparel.skirt,cart
omero,apparel.skirt,view
omero,apparel.trousers,view
omnio,kids.carriage,view
omoikiri,construction.components.faucet,cart
omoikiri,construction.components.faucet,purchase
omoikiri,construction.components.faucet,view
omron,appliances.personal.massager,cart
omron,appliances.personal.massager,purchase
omron,appliances.personal.massager,view
omron,appliances.personal.scales,cart
omron,appliances.personal.scales,purchase
omron,appliances.personal.scales,view
omron,medicine.tools.tonometer,cart
omron,medicine.tools.tonometer,purchase
omron,medicine.tools.tonometer,view
oneplus,electronics.smartphone,cart
oneplus,electronics.smartphone,purchase
oneplus,electronics.smartphone,view
onhillsport,apparel.shoes,cart
onhillsport,apparel.shoes,purchase
onhillsport,apparel.shoes,view
onlitop,kids.skates,cart
onlitop,kids.skates,purchase
onlitop,kids.skates,view
onlitop,sport.trainer,view
opadiris,furniture.living_room.cabinet,cart
opadiris,furniture.living_room.cabinet,view
oppo,electronics.smartphone,cart
oppo,electronics.smartphone,purchase
oppo,electronics.smartphone,view
optima,appliances.environment.air_heater,cart
optima,appliances.environment.air_heater,purchase
optima,appliances.environment.air_heater,view
optima,appliances.kitchen.kettle,cart
optima,appliances.kitchen.kettle,purchase
optima,appliances.kitchen.kettle,view
optima,appliances.kitchen.oven,cart
optima,appliances.kitchen.oven,view
optima,appliances.kitchen.refrigerators,cart
optima,appliances.kitchen.refrigerators,purchase
optima,appliances.kitchen.refrigerators,view
optima,appliances.kitchen.washer,cart
optima,appliances.kitchen.washer,view
optoma,electronics.video.projector,cart
optoma,electronics.video.projector,purchase
optoma,electronics.video.projector,view
orange,kids.toys,cart
orange,kids.toys,purchase
orange,kids.toys,view
orbotix,kids.toys,view
oribel,furniture.kitchen.chair,view
oribel,kids.toys,view
orico,computers.peripherals.mouse,cart
orico,computers.peripherals.mouse,view
orico,electronics.audio.headphone,cart
orico,electronics.audio.headphone,view
orient,electronics.clocks,cart
orient,electronics.clocks,purchase
orient,electronics.clocks,view
origami,kids.toys,cart
origami,kids.toys,view
originalamnet,stationery.cartrige,cart
originalamnet,stationery.cartrige,purchase
originalamnet,stationery.cartrige,view
orimag,electronics.video.projector,view
oris,electronics.clocks,cart
oris,electronics.clocks,purchase
oris,electronics.clocks,view
ortega,electronics.audio.acoustic,view
orto-bed,furniture.bedroom.bed,cart
orto-bed,furniture.bedroom.bed,purchase
orto-bed,furniture.bedroom.bed,view
ortopazl,kids.toys,cart
ortopazl,kids.toys,purchase
ortopazl,kids.toys,view
os,kids.toys,view
osann,kids.carriage,view
osminozka,furniture.bedroom.pillow,view
oster,appliances.personal.hair_cutter,cart
oster,appliances.personal.hair_cutter,purchase
oster,appliances.personal.hair_cutter,view
otan,electronics.clocks,cart
otan,electronics.clocks,purchase
otan,electronics.clocks,view
otex,appliances.environment.air_conditioner,cart
otex,appliances.environment.air_conditioner,purchase
otex,appliances.environment.air_conditioner,view
ouaps,kids.toys,view
oukitel,electronics.smartphone,view
ourgeneration,kids.dolls,cart
ourgeneration,kids.dolls,view
oursson,appliances.kitchen.microwave,cart
oursson,appliances.kitchen.microwave,purchase
oursson,appliances.kitchen.microwave,view
oursson,appliances.kitchen.oven,cart
oursson,appliances.kitchen.oven,purchase
oursson,appliances.kitchen.oven,view
outwell,accessories.bag,cart
outwell,accessories.bag,view
ovation,electronics.audio.acoustic,view
oxygen,sport.trainer,cart
oxygen,sport.trainer,purchase
oxygen,sport.trainer,view
p.i.t.,appliances.environment.air_heater,cart
p.i.t.,appliances.environment.air_heater,purchase
p.i.t.,appliances.environment.air_heater,view
p.i.t.,construction.tools.drill,cart
p.i.t.,construction.tools.drill,purchase
p.i.t.,construction.tools.drill,view
p.i.t.,construction.tools.generator,view
p.i.t.,construction.tools.saw,cart
p.i.t.,construction.tools.saw,purchase
p.i.t.,construction.tools.saw,view
pablosky,apparel.shoes,cart
pablosky,apparel.shoes,purchase
pablosky,apparel.shoes,view
pablosky,apparel.shoes.ballet_shoes,purchase
pablosky,apparel.shoes.ballet_shoes,view
pablosky,apparel.shoes.keds,cart
pablosky,apparel.shoes.keds,view
pablosky,apparel.shoes.moccasins,cart
pablosky,apparel.shoes.moccasins,purchase
pablosky,apparel.shoes.moccasins,view
pablosky,apparel.shoes.sandals,cart
pablosky,apparel.shoes.sandals,purchase
pablosky,apparel.shoes.sandals,view
paint,construction.tools.painting,cart
paint,construction.tools.painting,view
palisad,accessories.bag,view
palisad,country_yard.furniture.hammok,cart
palisad,country_yard.furniture.hammok,purchase
palisad,country_yard.furniture.hammok,view
palit,computers.components.videocards,cart
palit,computers.components.videocards,purchase
palit,computers.components.videocards,view
pampers,kids.fmcg.diapers,cart
pampers,kids.fmcg.diapers,purchase
pampers,kids.fmcg.diapers,view
panasonic,appliances.environment.air_conditioner,cart
panasonic,appliances.environment.air_conditioner,view
panasonic,appliances.iron,cart
panasonic,appliances.iron,purchase
panasonic,appliances.iron,view
panasonic,appliances.kitchen.blender,cart
panasonic,appliances.kitchen.blender,purchase
panasonic,appliances.kitchen.blender,view
panasonic,appliances.kitchen.juicer,cart
panasonic,appliances.kitchen.juicer,purchase
panasonic,appliances.kitchen.juicer,view
panasonic,appliances.kitchen.kettle,cart
panasonic,appliances.kitchen.kettle,purchase
panasonic,appliances.kitchen.kettle,view
panasonic,appliances.kitchen.meat_grinder,cart
panasonic,appliances.kitchen.meat_grinder,purchase
panasonic,appliances.kitchen.meat_grinder,view
panasonic,appliances.kitchen.microwave,cart
panasonic,appliances.kitchen.microwave,purchase
panasonic,appliances.kitchen.microwave,view
panasonic,appliances.kitchen.mixer,cart
panasonic,appliances.kitchen.mixer,purchase
panasonic,appliances.kitchen.mixer,view
panasonic,appliances.kitchen.refrigerators,view
panasonic,appliances.kitchen.steam_cooker,view
panasonic,appliances.personal.hair_cutter,cart
panasonic,appliances.personal.hair_cutter,purchase
panasonic,appliances.personal.hair_cutter,view
panasonic,electronics.audio.acoustic,cart
panasonic,electronics.audio.acoustic,purchase
panasonic,electronics.audio.acoustic,view
panasonic,electronics.audio.headphone,cart
panasonic,electronics.audio.headphone,purchase
panasonic,electronics.audio.headphone,view
panasonic,electronics.camera.photo,cart
panasonic,electronics.camera.photo,purchase
panasonic,electronics.camera.photo,view
panasonic,electronics.camera.video,cart
panasonic,electronics.camera.video,purchase
panasonic,electronics.camera.video,view
panasonic,electronics.telephone,cart
panasonic,electronics.telephone,purchase
panasonic,electronics.telephone,view
panasonic,electronics.video.projector,view
panasonic,electronics.video.tv,cart
panasonic,electronics.video.tv,purchase
panasonic,electronics.video.tv,view
panasonic,stationery.cartrige,view
pandect,auto.accessories.alarm,cart
pandect,auto.accessories.alarm,purchase
pandect,auto.accessories.alarm,view
pandora,auto.accessories.alarm,cart
pandora,auto.accessories.alarm,purchase
pandora,auto.accessories.alarm,view
pangao,appliances.personal.massager,cart
pangao,appliances.personal.massager,purchase
pangao,appliances.personal.massager,view
parklon,kids.toys,cart
parklon,kids.toys,purchase
parklon,kids.toys,view
parkmaster,auto.accessories.parktronic,cart
parkmaster,auto.accessories.parktronic,purchase
parkmaster,auto.accessories.parktronic,view
parkwood,electronics.audio.acoustic,view
parrot,electronics.audio.headphone,purchase
parrot,electronics.audio.headphone,view
parrot,kids.toys,cart
parrot,kids.toys,view
parus,construction.components.faucet,view
paton,construction.tools.welding,view
patriot,computers.components.hdd,cart
patriot,computers.components.hdd,view
patriot,computers.components.memory,cart
patriot,computers.components.memory,purchase
patriot,computers.components.memory,view
patriot,construction.tools.drill,cart
patriot,construction.tools.drill,purchase
patriot,construction.tools.drill,view
patriot,construction.tools.painting,view
patriot,construction.tools.saw,cart
patriot,construction.tools.saw,purchase
patriot,construction.tools.saw,view
patriot,country_yard.lawn_mower,view
pawpatrol,kids.skates,view
pccooler,computers.components.cooler,cart
pccooler,computers.components.cooler,purchase
